EntityId,Name,Type,AlsoKnownAs,WDId,WDUrl,WDDescription,WDSource
KJ4lZ9Z7S,Nissan,ORG,"{'Nissan Jidōsha Kabushiki-gaisha', 'NISSAN', 'Nissan Motors', 'Nissan Motor Company', 'Nissan Motor Co., Ltd.', 'Nissan Motor Company Ltd'}",Q20165,https://www.wikidata.org/entity/Q20165,Japanese automobile manufacturer,PyWikibot
lvHKSlc57,Shamila Bathoi,PERSON,,,,,
GkNHgSE2e,Palmridge,GPE,,,,,
3HhI40kPH,Standing Committee on Public Accounts,ORG,{'Scopa'},Q25208,https://www.wikidata.org/entity/Q25208,Italian comune,PyWikibot
0au0jobiU,criminal charges in court,EVENT,,,,,
cCvXc0ali,Alan Winde,PERSON,{'Alan Richard Winde'},Q28839658,https://www.wikidata.org/entity/Q28839658,8th Premier of the Western Cape,OpenTapioca
mA4fJmNJ2,Phumzile Mlambo-Ngcuka,PERSON,,,,,
GLHZ22RVf,The New Age media company,ORG,,,,,
uNPryj4e7,Justice and Constitutional Development Minister,POSITION,,,,,
bigNuxXzm,his department,ORG,,,,,
bAmEwnopb,"Paul Kennedy, SC",PERSON,,,,,
vBomZIBTi,Mbuyiselo Stemela,ORG,,,,,
T83bEnz6B,Reverend Mbuyiselo Stemela,PERSON,,,,,
zi6Mcurps,VKB,ORG,,,,,
eyGipIQJR,John Block,PERSON,,,,,
16dJg3wei,Northern Cape ANC chairperson,POSITION,,,,,
M3R0nJY4o,Northern Cape ANC,ORG,,,,,
cENGVcgmc,Khotso de Wee,PERSON,,,,,
pRSp5kY8f,Menzi,PERSON,,,,,
bZWnldPqi,Serious Commercial Crimes Unit,ORG,{'SCCU'},,,,
LyEfuxNhF,Cyril,PERSON,,,,,
62Lfyexmx,MEC of Safety and Security,ORG,,,,,
JvjuW7gPK,MEC of Safety and Security,POSITION,,,,,
aeOE7o6UC,FoodBoy,ORG,,,,,
kfH27xhWO,Sekhukhune District Municipality,GPE,{'Sekhukhune'},Q1544445,https://www.wikidata.org/entity/Q1544445,district municipality of South Africa,PyWikibot
BctSo0r8Y,law enforcement agencies,PERSON,,,,,
g2w33wBSg,KwaZulu-Natal Midlands,GPE,,,,,
x8J0W22Sq,Estcourt,FAC,,,,,
qLJTmaSD7,May 2019,DATE,,,,,
FIVbCQ3hR,2001,DATE,,,,,
NRAZv9AXm,National Student Financial Aid Scheme,PERSON,,Q60754643,https://www.wikidata.org/entity/Q60754643,South African government student financial aid scheme,OpenTapioca
pmWTdNwr5,R100 billion out of Treasury,EVENT,,,,,
H0bY9eTpH,the state,GPE,,,,,
OBgh484cp,tertiary institutions,OCCUPATION,,,,,
NOoNHSutd,Peter van Nieuwenhuizen,PERSON,,,,,
wz3FniAwH,Growth Institute,ORG,,,,,
v627HodRq,Secret Services Account,ORG,,,,,
HyZZkfIP0,SA Communist Party,ORG,,,,,
GFu3te7gZ,SA Communist Party secretary-general,POSITION,,,,,
BLEGpyw4j,Tiso Blackstar,PERSON,,,,,
mFxfyLRvp,McCann MSP,ORG,,,,,
T9VW7Zokx,Boeremag,ORG,,,,,
YmkqpZbxo,2000,DATE,,,,,
dktmi70pt,Natal,GPE,,,,,
WsKVuR3Hx,state capture project,OCCUPATION,,,,,
yTKrsHKcG,Office of Public Protector,POSITION,,,,,
1uKOPUiEW,rule three of the commission,EVENT,,,,,
XNHiD7Xns,Western Cape Finance MEC,POSITION,,,,,
9ReZSCFVV,JCPS cluster probe,EVENT,,,,,
TsNx4Lev8,Thaba Tshwane,FAC,,Q7708831,https://www.wikidata.org/entity/Q7708831,"place in Gauteng, South Africa",OpenTapioca
kH2LoS1rV,Cabinet members,PERSON,,,,,
sUltSlKms,Jennifer Cronje,PERSON,,,,,
UHX5bD4ng,Zuma's conflict of interest claims,EVENT,,,,,
7TKf42qF7,Cyril [Ramaphosa],PERSON,,,,,
44NQbMf0u,Lesotho,GPE,"{'Kingdom of Lesotho', 'ls', 'LES', '🇱🇸'}",Q1013,https://www.wikidata.org/entity/Q1013,sovereign state in southern Africa,PyWikibot
AZwWD0p65,Blue Crane Capital,ORG,,,,,
cTPJ5urRG,security tech,INDUSTRY,,,,,
nAM9WUfbm,State Security Agency director general,POSITION,,,,,
ybRMRKmbv,SSA director general,POSITION,,,,,
LYSwUPjRC,Wally Rhoode,PERSON,,,,,
8hyfcZokF,Inspector-General of Intelligence,POSITION,,,,,
uwzGNTnSA,Sondolo IT/GTS,ORG,,,,,
ddzZmhOQI,Tequesta,ORG,,,,,
S8djiHQbp,Tequesta Morningstar,ORG,,,,,
uOi30yCyl,Morningstar,ORG,,,,,
yuyDfwnRq,Regiments Asia,ORG,,,,,
NqLLY86DN,Sasol,ORG,,,,,
rnYnzZo3b,Dyambu,ORG,,,,,
IzprUsukb,Sasol SA,ORG,,,,,
IfGpuJpyN,Thabo Mmutle,PERSON,,Q107691530,https://www.wikidata.org/entity/Q107691530,South African politician,OpenTapioca
UBzZLcwM2,social grants debacle,EVENT,,,,,
KBUV3xkgA,the past few days,EVENT,,,,,
qoKSWRhfZ,events of the past few days,EVENT,,,,,
TpI7RDEF3,VBS,ORG,,,,,
P5nZhit9U,racketeering,INDUSTRY,,,,,
j2qA8jFaV,MmusiMaimane,POSITION,,,,,
a3puYyyB3,MmusiMaimane,PERSON,,,,,
SF5kAxdPQ,Zuma's unseating,EVENT,,,,,
tWH8TUQLF,Diepsloot,GPE,,,,,
STqUqhvnP,ANC presidency,POSITION,,,,,
lNyQ5z3os,Eastern Cape ANC,ORG,,,,,
KWTVFBKcz,committee chair,POSITION,,,,,
bVfj1wrAT,parliamentary administration,ORG,,,,,
IJquM2V7A,Witness Three,EVENT,,,,,
J4RY9obAA,Richard Solomon,PERSON,,,,,
6GRFrYteE,Cassim Sardiwalla,PERSON,,,,,
SZcLLTNsf,Apple,ORG,,,,,
zHeyMtPS9,iPad,PRODUCT,,,,,
VpjT6HMm6,iPhone X,PRODUCT,,,,,
P6lavzY8H,iPhone Apro 11,PRODUCT,,,,,
LjPs70wc0,Department of Local Government and Housing in the Free State,ORG,,,,,
dkqynHOH3,Kaizer Maxatshwa,PERSON,,,,,
tbb0XTJBk,Department of Local Government and Housing,ORG,,,,,
reMIWR7jq,national department,ORG,,,,,
sSBdpYIzt,Former department boss,POSITION,,,,,
kJr5AxyXb,Mr Pretorius,PERSON,,,,,
hVpNKVXjX,Council of Mayors,ORG,,,,,
7VTTVRhSC,Buffalo City Metropolitan Municipality,GPE,"{'Buffalo City Metro', 'Buffalo City Municipality', 'Buffalo City'}",Q1002006,https://www.wikidata.org/entity/Q1002006,"metropolitan municipality in the Eastern Cape, South Africa",PyWikibot
Jku311maf,Xola Pakati,PERSON,,,,,
rMTaOqqTL,Eastern Cape Premier,POSITION,,,,,
dSWaZNSjk,Salga Council of Mayors,ORG,,,,,
JReJS3ceC,MEC for Agriculture,POSITION,,,,,
sBF3Ya0hC,Estina matter,EVENT,,,,,
V64dCnkfT,arms manufacturer,INDUSTRY,,,,,
4LhRCt9Pj,Cyril Ramaph,PERSON,,,,,
R13uTik1w,Mandeni,GPE,,,,,
D3HMsVtzp,her father-in-law,PERSON,,,,,
oiufuG5zJ,My father,PERSON,,,,,
nytdLPpRz,my mother,PERSON,,,,,
BpgGEGv9f,his [Gigaba's] sister,PERSON,,,,,
OeISGfDri,My father had medical aid,PERSON,,,,,
LAPvaubOe,his deathbed,EVENT,,,,,
cPXTN95fU,Bongani Bingwa,PERSON,,,,,
rvEwexe2I,Talk Radio 702,ORG,,,,,
XETX4V8mB,Gupta scandal,EVENT,,,,,
6zbqf7Q9h,SIU Special Tribunal,ORG,,,,,
5fCev3xOS,PA,OCCUPATION,,,,,
E5PIKxR6D,Waterkloof AFB,FAC,,,,,
ttTGTx9vm,Ambassador Koloane,PERSON,,,,,
2CirWOlDR,Waterkloof AFB,ORG,,,,,
6C3VUxbNQ,Department of Military Veterans,ORG,,Q15213660,https://www.wikidata.org/entity/Q15213660,department of the South African government,OpenTapioca
p0zaKNDGr,Land Systems SA,ORG,,,,,
4PB05FB27,BAE Systems,ORG,"{'BAE Systems plc', 'BAE'}",Q739416,https://www.wikidata.org/entity/Q739416,"defense, security and aerospace company",OpenTapioca
0gcPqnHWv,Land Systems,ORG,,,,,
FNXks7DO4,Africa,ORG,"{'Ancient Libya', 'African continent'}",Q15,https://www.wikidata.org/entity/Q15,continent on the Earth's northern and southern hemispheres,PyWikibot
6qVu37ocj,Dentons,ORG,,,,,
jLXVbKEXP,SAA Technical,ORG,,,,,
h0CxUwJ9s,acting Chief Justice,PERSON,,,,,
Eyl5YNwYN,Zuma's refusal to be accountable for conduct,EVENT,,,,,
yco31TXvW,SARS,EVENT,,,,,
FjFaIuBvS,home affairs department,ORG,,,,,
M02CiC8FU,Trevor Mathenjwa,PERSON,,,,,
gHtK91VN1,Passenger Rail Agency of,ORG,,,,,
xw2WIOdYe,chief of intelligence of the ANC,POSITION,,,,,
mcuKEmb6l,Cape Town City Hall,GPE,,Q4817466,https://www.wikidata.org/entity/Q4817466,"building in Cape Town, South Africa",OpenTapioca
b0Bn7Rptf,Sizwe Pamla,PERSON,,,,,
mJ9w0Qat1,fire in the National Assembly,EVENT,,,,,
jrwIKOTDf,Phatho,GPE,,,,,
x0iavzrmB,The Citizen,ORG,,,,,
749naWtHW,pp,ORG,,,,,
iOAmLgdbh,correctional services department,ORG,,,,,
lAPOIdZGa,deputy director of public prosecutions,POSITION,,,,,
53coyJlfR,Jackie Lepinka,ORG,,,,,
l4c5AmkBK,Twitter,ORG,"{'twitter.com', 'twttr'}",Q918,https://www.wikidata.org/entity/Q918,American social networking site,PyWikibot
8ExDWT57q,Mxolisi,PERSON,,,,,
1izcyx2Lr,economic development,POSITION,,,,,
hmw8KDfA7,CC,ORG,,,,,
H16zost8z,SMD,INDUSTRY,,,,,
VC3a8yxMR,TZ Lounge,ORG,,,,,
fv2TYtejD,ermaritzburg,GPE,,,,,
6VQyXpayu,Abel Kgotso Manyike,PERSON,,,,,
U5xLsrxDe,president Zuma,POSITION,,,,,
MPQtnPyrF,prosecutor,POSITION,,,,,
ej0GItJyn,SCA President,POSITION,,,,,
2MUhqDYm8,Stephen Bafana Zondo,PERSON,,,,,
9hPKHWxP3,The Last Hunt,EVENT,,,,,
AT4YZ8ApW,Benny Griessel,PERSON,,,,,
n7HN8rrPE,Vaughn Cupido,PERSON,,,,,
Y17lrLsbM,Stellenbosch,GPE,,,,,
ewpyIJhpo,this country,GPE,,,,,
Lonj7R463,rainbow nation,ORG,,,,,
Oke33Ml6i,charitable foundation,ORG,,,,,
TsSpx9J2f,Louis Vuitton,ORG,"{'LV', 'Louis Vuitton Maletier SAS', 'Louis Vuitton Malletier'}",Q191485,https://www.wikidata.org/entity/Q191485,French fashion house and luxury retail company,PyWikibot
vxNrrOEQf,handbag,PRODUCT,,,,,
VkBpfdNwL,columnist,OCCUPATION,,,,,
dKGyZ8nUZ,deputy minister of defence,POSITION,,,,,
PTsvokzhV,the relevant authorities,ORG,,,,,
9X3tFOZbR,Nkululeko Dunga,PERSON,,,,,
MKyNiyr35,Hani family,FAMILY,,,,,
4e0IeYqYB,president of the,POSITION,,,,,
AAkbW3518,Phala Phala saga,EVENT,,,,,
kw6vZ8TI4,December 9 2015,DATE,,,,,
JRQ39IP01,Public Investment Cooperation,ORG,,,,,
vdNXfPHJY,fired,EVENT,,,,,
yJnN2f0p4,North West prosecutions,POSITION,,,,,
dMFY1XJrW,prosecuting bosses,POSITION,,,,,
PWVlnZ1da,Eskom/Tageta case,EVENT,,,,,
MM98IjdlV,bribe agreement,EVENT,,,,,
G94mlRVjE,1 064 locomotives,ORG,,,,,
LSNolgEwN,Kusile,FAC,,,,,
T85OIVOe2,Michael Lomas,PERSON,,,,,
h7dr3uVXk,Tubular Construction,ORG,,,,,
i7hlH7wGz,Joe Gumede,ORG,,,,,
rGBfMtf2Z,Jeremy Vearey,PERSON,,Q19666731,https://www.wikidata.org/entity/Q19666731,South African police officer,OpenTapioca
wh1MqZk7z,MK,ORG,,,,,
0Di09fnnQ,Judicial Commission of Inquiry into Allegations of State Capture,EVENT,,,,,
Uvdg32x84,Tin Man,PERSON,,,,,
BlqFZfP36,Murder and Robbery Unit,ORG,,,,,
3Q7wg7WKX,public service and administration minister,POSITION,,,,,
Vxz9eBA8R,Scopa chairperson,POSITION,,,,,
E5rX0crOM,Mervyn Dirks,PERSON,{'Mervyn Alexander Dirks'},Q94102344,https://www.wikidata.org/entity/Q94102344,South African politician,OpenTapioca
Sjcs9SWUI,"Riaz ""Mo"" Shaik",PERSON,,,,,
k5jurFjV7,president of the republic,PERSON,,,,,
7QUXDHbMC,Pemmy Majodina,PERSON,{'Pemmy Castelina Pamela Majodina'},Q64399470,https://www.wikidata.org/entity/Q64399470,member of the National Assembly of South Africa,OpenTapioca
qvNFoq4Ft,SA Police Service,PERSON,,,,,
19qBHUoHN,Chapter Nine,ORG,,,,,
CUX2gfFW3,ParliamentZondo,PERSON,,,,,
Y0L18u1DW,Deputy President of the ANC,POSITION,,,,,
tMHe3yhuE,Dorris Dlakude,PERSON,,,,,
I8CLdE7dq,ANC deputy chief whip,POSITION,,,,,
YcmDdvN8Q,Tactical Software Solutions,PERSON,,,,,
wbPwKOKWx,The hearings continue,EVENT,,,,,
RJD8z3BB5,head of state's lawyer,POSITION,,,,,
9sapNR7XJ,Zuma's legal team,ORG,,,,,
bHVpXqnvG,prosecutions head,POSITION,,,,,
8cpBXYQVS,Terrence Joubert,PERSON,,,,,
vbvg4LHNk,Nxasana's wife,PERSON,,,,,
A6ag8Dd6J,uMlazi,ORG,,,,,
9HPL2k9Fi,Thobeka Madiba-Zuma,PERSON,,,,,
9rX90NgNe,inquiry chairperson,POSITION,,,,,
W5Yhzk4ft,[Nelson] Mandela,PERSON,,,,,
s9VG6GI5Q,Nelson] Mandela,PERSON,,,,,
huCKkWYXy,then president,POSITION,,,,,
CrdD6yX6a,Forest Town,GPE,,,,,
mhwW2Pf6l,Battle over whether Zuma's medical parole was a 'get-out-of-jail-free card',EVENT,,,,,
SDqkTKcd4,National Commissioner of Correctional Services,ORG,,,,,
hiG2G29Ai,Estcourt prison,GPE,,,,,
h7ZarGiEE,thembeni Mthunzi,PERSON,,,,,
IsDLa2NJw,Mzwandile Collen Masina,PERSON,{'Mzwandile Masina'},Q47890986,https://www.wikidata.org/entity/Q47890986,South African politician,OpenTapioca
lijT8aTmA,City of Ekurhuleni Metropolitan Municipality,GPE,"{'East Rand Metro', 'Ekurhuleni Metropolitan Municipality', 'East Rand Municipality', 'East Rand Metropolitan Municipality', 'East Rand', 'Ekurhuleni Municipality', 'Ekurhuleni', 'Ekurhuleni Metro', 'City of Ekurhuleni'}",Q326891,https://www.wikidata.org/entity/Q326891,"metropolitan municipality in Gauteng, South Africa",OpenTapioca
UfbMrh66q,Mrs Winnie Mandela,PERSON,,,,,
6ywPwitvv,Steve Tshwete Local Municipality,PERSON,{'Steve Tshwete'},Q2292410,https://www.wikidata.org/entity/Q2292410,local municipality in South Africa,PyWikibot
LSuZ8JCFF,Crime Intelligence,PERSON,,,,,
QapaaB1Z9,party politics,OCCUPATION,,,,,
8RkR9lFMd,Engela Schlemmer,PERSON,,,,,
ofIDPMBIk,exchanged words,EVENT,,,,,
b7wZosUHC,DG of Justice,ORG,,,,,
GSYcRYTq8,Zuma administration,GPE,,,,,
o95TXPx9S,Leona Theron,PERSON,{'Leona Valerie Theron'},Q23880236,https://www.wikidata.org/entity/Q23880236,South African Constitutional Court judge,OpenTapioca
Mzz9F8TGY,Zuma administration,FAMILY,,,,,
u4OSCoc23,"Belligerence, defiance and contempt",EVENT,,,,,
uKRg3U5XV,catastrophic fire,EVENT,,,,,
aJXYVFlcT,OUTA,PERSON,,,,,
wNbmHlfoO,civil action,OCCUPATION,,,,,
aeV0bshVI,Johann van Loggeren,PERSON,,,,,
kLnUf6VDz,Active Citizens Movement,ORG,,,,,
3650zmfKA,State Capture Inquiry report,EVENT,,,,,
ru7zI9bNs,South Gauteng High Court,ORG,,,,,
hmme9fN1i,ANC's top six,ORG,,,,,
MFDAxZVrR,ANC deputy secretary-general,POSITION,,,,,
v4z2k9LHX,Zuma's lengthy,EVENT,,,,,
coKe2YL6m,MKMVA Council,ORG,,,,,
Y2zxMAeSm,Thabo) Mbeki,PERSON,,,,,
uRorWNVgN,Project Lock,EVENT,,,,,
cOxu0zrV4,Project Lock,ORG,,,,,
7wnIiJIZy,Dr Khotso De Wee,PERSON,,,,,
zp9bJfKOk,state capture commission secretary,POSITION,,,,,
d7cyOrwtp,Sesinyi Seopela,PERSON,,,,,
nRBza43mD,CCTV,PRODUCT,,,,,
0j9tvhdoY,access control systems,PRODUCT,,,,,
irkLXJCym,law enforcement department,ORG,,,,,
zHRHryvAZ,Mcebisi,PERSON,,,,,
YB6U1FLfm,deputy (finance) minister,POSITION,,,,,
zOvFk50Mp,Michael Sachs,PERSON,,,,,
7fZiWuSIc,DDGs,POSITION,,,,,
IxobxfbbA,Stadi Mngomezulu,PERSON,,,,,
yEQrQy8z5,DDG: corporate services,POSITION,,,,,
1P5g56Ik1,DDG: corporate services,ORG,,,,,
HYGVygEJ4,chief executives,POSITION,,,,,
MuPYqRM5r,Saxonwold compound,ORG,,,,,
kirpXMhXy,Saxonwold compound,GPE,,,,,
hI5GZorVq,chairman of the board,POSITION,,,,,
C7N5e11nT,Mr Essa,PERSON,,,,,
byswqb3uu,Edna Molewa,PERSON,"{'Bomo Edna Edith Molewa', 'Bomo Edith Edna Molewa'}",Q5340080,https://www.wikidata.org/entity/Q5340080,South African politician (1957-2018),OpenTapioca
rH2znwfSn,second Cabinet reshuffle,EVENT,,,,,
9wMRMfI6S,Fighters,ORG,,,,,
WnuJqcXP5,Siyabonga Nene,PERSON,,,,,
0kQFokglg,Public Investment Corporation,ORG,"{'Public Investment Corporation of South Africa', 'PIC', 'Public Investment Corporation Ltd.'}",Q7257427,https://www.wikidata.org/entity/Q7257427,,OpenTapioca
Ktw7ylTXY,Minister Nene,PERSON,,,,,
Dl9rTpwSK,Charl Le Roux,PERSON,,,,,
d8eONEE3U,private contractor,OCCUPATION,,,,,
vE30zTYCo,(Angelo) Agrizzi,PERSON,,,,,
XVV8yO4Ok,break your leg birthday party,EVENT,,,,,
JKSWSNhkz,Sibongile Mzinyathi,PERSON,,,,,
99VaX8epg,Patrick Elis,PERSON,,,,,
SLBAo3uVl,Emperor’s Palace,GPE,,,,,
WIX5DfWre,provincial department,ORG,,,,,
w0L5L4ZPI,dairy farm,ORG,,,,,
EVxtt7dfK,provincial government,GPE,,,,,
rJlYb7AZq,uMkonto we Sizwe Military Veterans Association,ORG,,,,,
ch1Jv5nh5,Brett Herron,PERSON,{'Brett Norton Herron'},Q64008758,https://www.wikidata.org/entity/Q64008758,South African politician,PyWikibot
MRWbhEGEF,Good secretary-general,POSITION,,,,,
Re097ETMi,Action SA,ORG,,,,,
HH7RUIdav,Khaya Sithole,PERSON,,,,,
ls6TFgGXm,Independent,ORG,,,,,
qTAb4O3Vd,Kgosi Mampuru II Correctional Centre,FAC,,,,,
2Yp9aaGUJ,Dimpho Hani,PERSON,{'Limpho Hani'},Q79975050,https://www.wikidata.org/entity/Q79975050,South African activist,PyWikibot
KCO1wLzkB,previous elections,EVENT,,,,,
EYPoAw06y,deputy director-general for tax and financial sector policy,POSITION,,,,,
62EjXetv7,minister of justice and constitutional development,POSITION,,,,,
UfTj1Gjb7,Financial Action Task Force,ORG,,Q105546342,https://www.wikidata.org/entity/Q105546342,UK government task force,PyWikibot
WNxqIwdDu,Paris,GPE,"{'Gay Paree', 'City of Love', 'City of Light', 'Paris, France', 'Lutetia', 'Gay Paris'}",Q90,https://www.wikidata.org/entity/Q90,capital and largest city of France,PyWikibot
UIjH1CFmI,France,GPE,"{'FRA', 'FR', 'Republic of France', 'French Republic', 'La France', 'fr', 'République française', 'the Hexagon'}",Q142,https://www.wikidata.org/entity/Q142,country in Western Europe,PyWikibot
vHKtkeJ04,president's,POSITION,,,,,
aiUaSpbil,Jerome Mnguni,PERSON,,,,,
BofF92wMc,Dalindyebo,PERSON,,,,,
TIqXtYQsH,King,POSITION,,,,,
ehFAiKzqO,State Attorney,PERSON,,,,,
BnTKOo7Rw,Zuma's ongoing refusal to hand himself over to the police,PERSON,,,,,
Fmthk9HeT,the present contempt of court,EVENT,,,,,
08IQ8eaCK,Alwyn Kloppers,PERSON,,,,,
jYOjAKSrC,Mbalula vows to 'amplify the truth' at state capture inquiry,EVENT,,,,,
J4yFNKcND,Minister of Sports and Recreation,ORG,,,,,
43df5dcLR,justice m inister,POSITION,,,,,
1HN4qsPZs,corruption against Bosasa,EVENT,,,,,
9rh3cY12a,security contracts,INDUSTRY,,,,,
KZWnrdTju,subsidiaries,ORG,,,,,
momW2lpkW,Zuma adviser and Hawks official to cross-question Mentor at Zondo commission,EVENT,,,,,
lZK35aTQm,AG,ORG,,,,,
SbHc34Mts,Free State Finance,GPE,,,,,
ZtjiibsCI,allegations of the influence,EVENT,,,,,
loccOgaXk,the influence of the Guptas,PERSON,,,,,
nHLKYIpux,head of the executive,POSITION,,,,,
Mt4gSxWM3,chair of chairs,POSITION,,,,,
QMpvVSNyS,Nenegate scandal,EVENT,,,,,
48C5WzHtd,My eldest son,PERSON,,,,,
KBck595rC,my youngest,PERSON,,,,,
xwOg1qwki,my wife,PERSON,,,,,
He0qRlh3K,Leona Mary Kleynhans,PERSON,{'Leona Kleynhans'},Q100342551,https://www.wikidata.org/entity/Q100342551,South African politician,OpenTapioca
kHUIHB8uE,Public Protector's office,ORG,,,,,
kouWqvLLn,Harrismith,GPE,,,,,
eiZPu7zpY,han Balton,PERSON,,,,,
Fht9Q43zL,Arrests long overdue,POSITION,,,,,
umMtPI6sw,OR Tam,ORG,,,,,
KYI8l9Q07,Phala Phala,ORG,,,,,
dUw6a7lw2,head of special operations,POSITION,,,,,
bAaZbAVQx,Thando Khubeka,PERSON,,,,,
CwycHUlfW,Richard Zondo,PERSON,,,,,
4JaPqYovB,SARS,PERSON,,,,,
lyr0U1VIk,Parliament's spokesperson,POSITION,,,,,
fHzueRpjI,constitutional mandate,LAW,,,,,
ABulOGWj1,Fikilie Mbalula,PERSON,,,,,
DmjEVT4VE,[Fikile] Mbalula,PERSON,,,,,
pgDKNxzUu,minister of sports,POSITION,,,,,
lxR6UrOWJ,Minister Mbalula,PERSON,,,,,
gyr8eAwAc,Compagnie Financiere Richemont,ORG,,,,,
u7ZHrfYVA,luxury goods,PRODUCT,,,,,
0QLl39Q28,Remgro,ORG,,,,,
PNW0Azc2K,Remgro Limited,ORG,,,,,
UxbTZFn56,International Maritime Organization,ORG,"{'International Maritime Organisation', 'IMO'}",Q201054,https://www.wikidata.org/entity/Q201054,specialized UN agency concerned with legal and regulatory aspects of maritime activity,OpenTapioca
0LtLBxdvh,Mbalula,PERSON,,,,,
ujcWhePss,Rivers of Living Waters,ORG,,,,,
8hfIzUGnc,Bongi Mofokeng,PERSON,,,,,
aKvyJluzb,Springs,ORG,,,,,
Wqpe3NqEs,The Springs,PERSON,,,,,
nARIK2VYv,The Springs,ORG,,,,,
ImEN6mx1N,Sexual acts in exchange for favours,EVENT,,,,,
3PxlqVyNz,Vaal University of Technology,ORG,,Q2399345,https://www.wikidata.org/entity/Q2399345,public University in South Africa,OpenTapioca
oVX27J3om,The victim,PERSON,,,,,
Argaqagk2,apartheid state,PERSON,,,,,
jiHvHpybU,international law,ORG,,,,,
9nsH9LuJf,Penuell Maduna,PERSON,{'Penuell Mpapa Maduna'},Q3374973,https://www.wikidata.org/entity/Q3374973,South African politician,OpenTapioca
6k5P1Xifq,National Director of Public Prosec,POSITION,,,,,
TQ9e24bSE,Mzi Khumalo,PERSON,{'Mzi Godfrey Khumalo'},Q6949470,https://www.wikidata.org/entity/Q6949470,South African businessman,PyWikibot
LLWXbCAIm,"Andrew Breitenbach, SC",PERSON,,,,,
vEfDQSVO7,Nathan Erasmus,PERSON,,,,,
tHOKn95P4,Mokgoatji Dolamo,PERSON,,,,,
PC6ZgQMKo,Derek Wille,PERSON,,,,,
C3hSh1bGI,Free State MEC for human settlements,POSITION,,,,,
wxE74AXWv,Cabinet post,POSITION,,,,,
YdvzJ2a5G,Jeff ] Maqethuka,PERSON,,,,,
sNt40vd9V,Njen,PERSON,,,,,
a6LyaOTq6,Gibson ] Njenje,ORG,,,,,
vPoN7nAGX,alleged,EVENT,,,,,
sxUjHb5X6,Special newsletters,ORG,,,,,
DUYOz38DA,Zondo as Chief Justice,POSITION,,,,,
JNTORwyBu,The Presidency,PERSON,,,,,
9MayEjyJ1,Zuma's plots,EVENT,,,,,
cy1YlOkeQ,Bulelani Ng,PERSON,,,,,
sbQZOCeZ8,Ngoako Ramatlhodhi,PERSON,,,,,
iLNCOQSA9,head of government communications,POSITION,,,,,
sOri23zOW,Cabinet spokesperson,POSITION,,,,,
QyknlHeNh,special operations,OCCUPATION,,,,,
iktzVe1WL,minister for state security,POSITION,,,,,
QNgIRu9xh,Meshack Radebe,PERSON,,,,,
PtuN4XmXW,Zuma's alleged poisoning,EVENT,,,,,
GOCW20y4v,Presidential Security Support Service,ORG,,,,,
CKxELWnnZ,Nulane case,EVENT,,,,,
7kPwxNvlz,Naseer Cassim SC,PERSON,,,,,
jEM2ailhA,Estina scam,EVENT,,,,,
mVzbKKBaa,Nulane Investment,ORG,,,,,
MqRfyktIR,motion of no confidence against him,EVENT,,,,,
PeiRcFzOh,Godrich Ahmed Gardee,PERSON,{'Godrich Gardee'},Q47529790,https://www.wikidata.org/entity/Q47529790,South African politician,OpenTapioca
eVI3sj4ke,EFF secretary general,POSITION,,,,,
21z1wLiw4,Ronnie Kasrils,PERSON,{'Ronald Kasrils'},Q932620,https://www.wikidata.org/entity/Q932620,South African politician,OpenTapioca
gnjgtiw24,Prevention of Organised Crime Act,LAW,,,,,
YprAE3fgk,director-general of correctional services,ORG,,,,,
tj7SfOVll,2017 ANC presidential campaign,EVENT,,,,,
H6vG2xBB8,Florence Radzilani,PERSON,,Q115575905,https://www.wikidata.org/entity/Q115575905,South African politician (born 1971),OpenTapioca
mKSGeB7UM,Danny Msiza,PERSON,,,,,
K2QOZiv0G,VBS scandal,EVENT,,,,,
T4L8h4gfF,Peter Mokaba region,GPE,,,,,
eo8YrgzFE,Vhembe District Municipality,GPE,,Q2305610,https://www.wikidata.org/entity/Q2305610,"district municipality in Limpopo, South Africa",OpenTapioca
57MrTLJkI,Peter Mokaba,PERSON,,Q1442117,https://www.wikidata.org/entity/Q1442117,South African politician (1959-2002),OpenTapioca
xiKEMSTMU,sexual harassment,EVENT,,,,,
yMwKmjfkZ,Capricorn District Municipality,GPE,,,,,
i7E5YyYgU,Westvaal,GPE,,,,,
hYtdrG4vH,Machike Thobejane,PERSON,,,,,
PtEqfgMkL,Donald Selamolela,PERSON,,,,,
YvU3MQKOd,Chief Financial Officer General,POSITION,,,,,
BHpEjB8PN,Lexus,ORG,,,,,
xiGNknXV5,BMW 330D,PRODUCT,,,,,
B5Oo2pbI9,Nissan Micra,PRODUCT,,,,,
JQNRZsHGP,R8,PRODUCT,,,,,
tzBTzAaEC,Phala Phala game farm,ORG,,,,,
6NJXFdgDV,Martha Ngoye,PERSON,,,,,
CIDl33TnZ,whistleblowers,OCCUPATION,,,,,
abwOXA8An,Welkom,GPE,,,,,
FNLBAbTWc,Michael Mohatjazi,PERSON,,,,,
HAUBEPrO3,investigations relating to him and his family,EVENT,,,,,
mljUZE27h,Thobeka Madiba-,PERSON,,,,,
y195xfJpw,a child,PERSON,,,,,
WIeTV6Nht,Dud,PERSON,,,,,
IkhYF3gdz,Zuma's government,GPE,,,,,
